index,AccountID,BankName,Cost,Balance,Remain,Open_Date
5370,51408246882,SinoPac,1126602,1036474,4865515,1992/12/25
5371,90218065257,EnTie,8085238,6063929,1978002,2000/01/16
5372,07962362661,First,8032554,10040692,9631671,2016/07/07
5373,60049532227,SinoPac,2849114,1766451,4560839,2002/03/20
5374,18015334552,E.Sun,8318290,8567838,6284122,2020/02/10
5375,23409536444,Cota,4131957,4007999,2085806,2022/02/07
5376,83947285016,Kaohsiung,6008167,4806534,950343,1996/04/20
5377,31566006245, Cooperative,2998029,5336491,9928153,1996/11/26
5378,28247882368,Kaohsiung,3408608,8010228,2104787,2015/05/10
5379,63938238639,Union,8784146,11331548,1552527,2018/04/27
5380,57809253948,Kings Town,8159436,20969750,4303169,2016/06/06
5381,45558197265,NEXT,6251769,1500425,7075654,2023/09/03
5382,84373545121,Taishin,8473035,11099675,2682414,2015/11/17
5383,62915956355,Taishin,8035087,8115437,6637783,1988/01/15
5384,12109713420,Kings Town,3956659,6845020,3096238,2000/01/27
5385,72772301547,Hua Nan,6143177,1412931,5193050,1999/06/11
5386,47350101218,O,7579589,7427998,247289,1987/02/08
5387,16649161126,E.Sun,5475821,10568334,6147153,2017/11/27
5388,98444190823, Cooperative,1426895,370993,4897549,1994/12/30
5389,99883063287,Panhsin,7387144,5244873,8064702,1982/10/16
5390,70454519645,Far Eastern,9260142,8334128,1350053,2009/07/17
5391,12682728488,Citibank,5358983,3590519,7152516,1999/02/19
5392,55363066777,HSBC,1138601,1992551,6183628,1986/03/03
5393,25558051432,Hua Nan,6069406,9286191,6452762,2001/01/05
5394,89604836668,Panhsin,8008833,3684064,1099766,2016/05/27
5395,88679647690,Panhsin,5150018,8446029,1641574,2012/08/29
5396,12728269340,Cota,4999253,2299657,4715928,2001/09/09
5397,60495856568,Land,9651670,12257620,3461124,2010/09/29
5398,14059875433,CTBC,2435929,1948744,1441848,2023/12/31
5399,31935912291,Hwatai,4852414,12033986,5620584,1987/04/14
5400,08574872688,Union,2186276,5247062,2471385,2024/05/14
5401,85375066235,Chang Hwa,171879,407353,8374137,2021/01/14
5402,90575962825,Mega,7571436,2422860,7935123,1983/03/16
5403,11551107262,CTBC,5861762,5099733,9988579,1999/09/04
5404,89413224381,Taishin,5883730,2647679,4814937,2017/02/26
5405,69514634850,Hua Nan,4580287,4580287,1431658,2012/09/17
5406,75974890880,Cota,7626542,13041386,5372815,1984/11/22
5407,94694564426, Cooperative,9902874,12279563,1842524,1982/08/29
5408,25312410164,Cathay,4230183,6556783,5524185,2009/05/13
5409,60957222010,Taishin,4892170,5234621,5046823,1992/08/15
5410,40284483706,SinoPac,8687335,8339842,5824143,1991/12/27
5411,77437762590,Shanghai,9855260,21681572,693094,2012/06/18
5412,39573220307,Cota,7231969,8316764,1998678,1984/09/07
5413,59289006192,Hwatai,8963979,22858146,5354956,2000/02/15
5414,63837266496,Cota,8699868,22184663,956493,2006/06/18
5415,53093790931,Panhsin,4885854,11335181,218941,2019/05/09
5416,84153506448,Hua Nan,1227726,1534657,1368254,2005/10/18
5417,65962935705,Kaohsiung,6764425,4329232,6557290,1997/04/06
5418,03512478895,CTBC,295530,109347,3598147,2018/09/01
5419,87426231122,LINE,5373784,3385484,8380920,1996/02/23
5420,35103462778,Mega,4332089,6324849,7448807,1995/04/20
5421,29057296242,Shin Kong,6803171,2721269,3770426,1998/12/20
5422,35672078660,Shin Kong,9088008,16449294,3966151,2006/05/31
5423,54023502566,First,4418983,9456623,2703292,1985/11/10
5424,66555447184,EnTie,8310068,16952538,6848184,1994/06/13
5425,89584347881,NEXT,3432200,2883048,6054780,1994/05/05
5426,81155372258, Cooperative,976706,1211115,3386411,2018/08/09
5427,06743362716,Rakuten,7560040,4082422,6965218,2006/12/06
5428,09138248775,EnTie,1780465,1566810,2937476,2014/03/27
5429,03246651695,CTBC,1425346,1582134,7582895,2010/09/23
5430,38333549613, Cooperative,9636499,17152968,2343724,2013/11/24
5431,68232069769,HSBC,4965863,10924898,6206127,1981/10/09
5432,83879503846,NEXT,660637,574755,9723253,1985/04/22
5433,78548588901,EnTie,1261392,2220049,5106418,2020/08/14
5434,82727859750,Mega,3902448,897564,8233146,2001/11/27
5435,91772671977,Cota,100689,207419,5946886,2003/06/30
5436,56470904064,First,763541,1221665,276633,2014/04/26
5437,09689565948,E.Sun,3156289,7764470,4857492,2008/06/29
5438,36793732892,Shin Kong,4898995,7838392,9344384,2009/11/22
5439,79622068699,DBS,7389339,4285817,299908,2002/08/29
5440,73601741245,Mega,4638389,9972536,8582219,2016/12/21
5441,34744327763,E.Sun,6935608,9501782,340437,1987/05/23
5442,11713829999,Union,2021653,1152343,3986243,1997/05/05
5443,03406791462,Yuanta,4414480,6489285,8908440,2019/12/09
5444,78553144812,Cota,3204290,4998692,1534673,1986/10/25
5445,34058783287,Kings Town,3207222,7376610,4623747,2021/11/18
5446,92842131727,Union,1578903,2589400,3529638,2017/07/20
5447,21612930370,Shin Kong,156172,224887,7943507,1989/11/06
5448,42144414187,Yuanta,4556683,9660167,2257106,2011/05/10
5449,98295445137,NEXT,1237154,2585651,1089299,2003/10/24
5450,57810842729,Panhsin,4501249,3555987,3460655,1997/07/09
5451,40283376320,Land,8313648,8396784,4366737,1997/12/08
5452,30613043908,Kaohsiung,28240,48855,9432463,2000/05/07
5453,77381376940,Citibank,2680099,4395362,6488703,1993/03/05
5454,05629327993,SinoPac,2965592,1097270,2281464,2003/08/22
5455,38715710880,Mega,1503132,1653445,1447206,2001/02/06
5456,72610258595,LINE,3276743,8224624,3665354,2005/05/05
5457,37996694793,Shin Kong,655387,471879,2104447,1984/10/16
5458,52941303915,Union,7809048,17414177,8152430,1991/09/04
5459,39695705301,First,2319914,2157521,3409816,1984/01/26
5460,37932954259,Cathay,628077,1538788,7647493,2014/10/20
5461,28787959464,O,5416131,8719970,1186534,1985/09/16
5462,98973116123,NEXT,9916368,13188769,5062707,2015/05/14
5463,00698615979,Panhsin,3103623,7262477,5180259,2021/03/19
5464,60143917946,SinoPac,8577449,6861960,7494064,2014/08/25
5465,75834919829,Land,1739823,1426655,7933072,1984/08/10
5466,10660599600,Union,2849401,7237478,8275383,2009/03/04
5467,89386219028,Sunny,6805930,12454851,9459715,1994/09/03
5468,99439597709,Rakuten,4022374,2694991,5488985,1999/10/27
5469,89768148280,Rakuten,9410115,15244386,3394850,1989/11/21
5470,02186236164,Fubon,4858137,4858137,3928109,2009/06/12
5471,48698723919,Taishin,4044346,6106962,8813188,2003/07/25
5472,10739433380,Cota,6567782,14120731,1705139,1997/01/06
5473,05466650148,E.Sun,8429381,4298985,1518526,1985/08/18
5474,08040069546,Shin Kong,4017392,2852349,942529,2019/06/18
5475,46854113514,NEXT,5719920,5891517,4581869,2016/10/31
5476,34955086615,Shin Kong,2233683,5606544,2666435,2005/05/07
5477,26759617088,Land,8645473,3631099,5959026,1990/11/13
5478,37615150133,Panhsin,4053444,7336733,6372479,1992/07/08
5479,75995405014,Citibank,9249129,12023867,5831864,1989/01/29
5480,13193106818,Sunny,7458828,14544714,1932637,2017/10/11
5481,79915522404,Hua Nan,7806155,10694432,7273039,2022/05/14
5482,10013648387,Cathay,8961215,19983509,8872705,2024/05/29
5483,35665777527,Taiwan,6786551,4004066,6485667,2002/03/20
5484,12304093423,LINE,2659256,5212141,4836573,1997/03/06
5485,73019936802,DBS,7531962,9565591,4891444,2007/08/25
5486,70328155305,Sunny,8099690,16118383,8440469,2012/01/30
5487,99015084564,Kaohsiung,265863,170153,6038848,1981/03/01
5488,88269831808,Hwatai,3354544,2951999,3993375,1981/05/31
5489,69083699217,SinoPac,6126519,11027734,5407438,1980/12/15
5490,55284666663,Hua Nan,4093546,7081834,7411531,1997/01/22
5491,65490421771,Far Eastern,1697498,594125,2833718,2001/05/20
5492,41042979976,Sunny,3850069,5890605,2475285,2024/05/29
5493,88730385472,Panhsin,354821,180959,8468156,1995/01/22
5494,30789850077,CTBC,8110297,18248168,491495,2018/01/26
5495,58886700315,Panhsin,1896403,3034244,2660032,2022/12/15
5496,98436912408,Cathay,6936775,12139356,349670,1986/03/25
5497,49935224762,Hua Nan,2024439,627577,86380,1995/07/12
5498,79487885922,Citibank,6522922,1826419,3710515,2009/09/30
5499,69538405291,Rakuten,1072104,300190,136965,2020/12/06
5500,93474413407,Shin Kong,8248422,7423580,2086372,1984/10/13
5501,55462923953,First,2484766,1515708,193952,2010/03/09
5502,43256061594,Kaohsiung,2544702,712517,227933,2006/09/03
5503,81333303686,Panhsin,1366047,1393367,6282984,1982/05/05
5504,76537403674,LINE,6467055,13257462,6723615,2005/03/17
5505,48871624821,Kaohsiung,762723,716960,9079268,2009/12/09
5506,56604804674,Land,1915484,4118290,7872933,1987/06/28
5507,82598848748,Chang Hwa,9462826,5677696,4261209,1995/10/30
5508,85724161405,DBS,5378708,12478602,8285342,1987/09/08
5509,05851446070,Shanghai,1348199,444906,4591899,2016/06/14
5510,35001540130,Cathay,9566472,24011844,8192932,1999/08/19
5511,30992825649,Taiwan,6131961,10056416,7473503,1988/01/11
5512,68503839759, Cooperative,9992047,23581230,2992221,2023/11/24
5513,66292301575,Citibank,8573667,8059247,4842837,2010/10/08
5514,38871427199,Cota,2784499,6292967,6855295,1986/07/22
5515,07136378486,Shanghai,1119255,1578149,3737266,1994/02/04
5516,94472595551,First,8153506,1712237,227510,2009/07/08
5517,88677765202,Kaohsiung,42819,101052,3624794,2002/08/13
5518,57418337216,First,7289391,17713220,8307183,2017/03/21
5519,09669003060,LINE,9382776,18577896,2896734,1980/11/12
5520,27799236537,CTBC,9821494,22294791,234202,2002/08/10
5521,76508467182,LINE,7330328,12021737,8187058,2016/10/29
5522,14236627467,E.Sun,5325622,9106813,1417462,1993/06/10
5523,68633309172,SinoPac,5764023,10202320,5677917,2008/08/12
5524,97791747520,Hwatai,7220606,17979308,4611928,1982/08/20
5525,55465135555,HSBC,4748544,9497088,8052382,1995/08/20
5526,45052887411,Kings Town,7780917,16573353,4175351,2002/06/14
5527,20801968010,Cathay,2588039,2613919,316431,2022/03/25
5528,53920469793,E.Sun,7037995,17383847,3065782,2005/08/30
5529,65108852960,Yuanta,4096533,7209898,2512374,1993/11/09
5530,16783027083,Taishin,5891327,7894378,7231938,1981/06/01
5531,47956754191,Land,3507562,1683630,6194334,1989/03/06
5532,86153123465,CTBC,5255305,9669761,7397322,1984/10/01
5533,74171995339,Panhsin,7763030,14749757,3634897,1985/07/12
5534,22273240494,Panhsin,8397358,8733252,5550038,1999/10/26
5535,21327940880,NEXT,7290926,6197288,7385567,1991/12/11
5536,22052654182,Rakuten,271609,543218,5926707,2014/01/13
5537,84056149180,First,2389953,4660408,1129981,1981/01/12
5538,13495410731,Land,603239,1061700,5102354,1987/03/18
5539,80249369530,Shin Kong,636781,1107998,1327107,1989/08/09
5540,80133641948,Yuanta,6481877,9333902,2262881,1995/01/05
5541,10533585441,Taiwan,5163110,3665809,1358051,2009/12/20
5542,68644762889,Shin Kong,2451890,2280258,3685131,1987/02/14
5543,32208440318,Shanghai,9086234,8631923,7954334,1999/03/07
5544,12538337654,Cota,6400063,14144139,7626097,2022/05/27
5545,48515708019,Yuanta,656955,1333618,2442232,1999/11/18
5546,85603796162,Hwatai,95084,62756,4995084,2006/10/02
5547,72595953522,Rakuten,63332,160863,3740274,1985/09/01
5548,33846363222,Hwatai,494758,593709,3145532,2017/10/28
5549,55665812113,HSBC,5597647,6885105,5184027,1996/04/05
5550,87259570401,KGI,9635571,15416913,1881928,1996/07/04
5551,59438496389,Kaohsiung,9140429,15812942,1152628,2019/11/09
5552,50948660679,Fubon,9111388,15762701,1146284,1987/08/27
5553,03322154463,Citibank,4754000,11504680,4593795,1999/08/25
5554,90196459711,Cathay,7330969,7404278,3101603,2005/09/12
5555,29154249038,Cathay,9483458,7681601,9176865,1985/02/27
5556,74742377664,Sunny,5429839,13737492,6728263,1983/07/12
5557,28953788593,LINE,9152394,15742117,5988263,1986/09/09
5558,06941364498,Far Eastern,9799990,5781995,7720352,2011/12/06
5559,74370847113,Yuanta,5894472,5128191,5690320,1983/04/07
5560,42937095387,Mega,6749781,9652186,1236301,1983/08/20
5561,06392703271,Cota,1730825,3219334,2708857,2015/07/03
5562,17337496181,First,9154840,2471807,5715295,1998/01/29
5563,23563018112,CTBC,9996415,12595482,7760433,1980/02/07
5564,08951336719,Yuanta,4517684,11068325,7248738,2001/08/24
5565,01902819920,Mega,9844759,9057179,504887,1985/06/20
5566,86077029147,Fubon,3632384,3160175,4816534,2017/07/15
5567,70567803132,Shin Kong,4419886,6143641,2218829,1984/12/03
5568,77250855306,Taishin,7850878,17978510,4860144,2001/06/17
5569,21666791510,HSBC,2160745,1382877,6916775,2000/12/19
5570,33760903770,Hua Nan,6005537,6786256,1703596,2004/01/03
5571,44231831399,Cota,2192426,5086428,9477456,2012/01/29
5572,99561309980,Shanghai,2083643,1500223,5854870,1991/10/05
5573,52673042552,Sunny,6605818,7002167,6675183,1999/01/06
5574,99086943058,E.Sun,8180780,17997716,2174903,1996/08/14
5575,55870305227,EnTie,7904016,11144662,2096436,2016/11/11
5576,89622177628,Taiwan,2330574,4195033,6361144,2005/11/09
5577,53037020098,E.Sun,3506960,2525012,8970695,1987/12/30
5578,52454924185,Land,384006,299525,2938468,2017/03/12
5579,11021126114,LINE,5372096,2310002,1434225,1987/07/25
5580,92698697490,Taishin,9400281,23030688,6175210,1982/03/01
5581,22987120212,Fubon,4897456,8227726,1229601,1993/10/29
5582,07077615642,HSBC,2036691,1608986,3693372,2017/02/07
5583,69615585967,CTBC,3562255,2457956,8708947,2019/10/11
5584,94895245418,CTBC,3505195,2874260,3788160,2006/02/09
5585,22334587342,Taishin,4466953,3975589,3095617,1985/11/23
5586,37917176939,Union,9312188,21045544,6231457,2011/09/04
5587,45076881283,Yuanta,9769913,4396461,2134563,1986/01/22
5588,57951448492,Hua Nan,9246671,10726138,2419369,2020/04/29
5589,17842545779,NEXT,3016036,3951007,77545,1999/07/29
5590,77159568858,NEXT,9332877,19132397,1716753,1985/08/19
5591,28782519141,Union,5892321,3535393,7925523,1984/07/08
5592,19047752136,Shanghai,3329806,4428641,5242101,2005/08/27
5593,29540145870,KGI,1282996,1513935,2369070,2005/04/11
5594,63576267866,Kings Town,9804603,4510118,4330854,1980/03/09
5595,91617999222,HSBC,8719160,17263936,6722514,2018/10/15
5596,30748276540,Union,7836098,10030205,9360238,1987/02/28
5597,23537917284,Shin Kong,2648772,3973158,9794825,1991/10/07
5598,99671621398,Yuanta,405674,697759,6324659,1998/04/03
5599,57644636623,CTBC,2018546,1029459,4114309,2016/03/18
5600,92288047529,Kings Town,1748025,821572,7020411,2023/11/17
5601,46237691249,Shin Kong,9392321,7983473,9847055,1995/09/24
5602,33586685017,O,8335984,19256123,1144103,2011/11/21
5603,00761715390,First,8187570,13918869,8558929,2005/01/13
5604,31800550117,Taiwan,2295479,5210737,4747284,2008/06/29
5605,36823910356,Kaohsiung,6169840,13758743,6692141,1988/02/05
5606,83181198704,Far Eastern,7439157,13241699,4821187,1995/10/09
5607,05160178584,Cota,1303997,2503674,8632282,1987/11/04
5608,03365937899,Hwatai,5673790,6751810,6106875,1994/04/07
5609,32328372042,Yuanta,328587,312158,4265717,2000/11/04
5610,79295165212,Far Eastern,1986159,595848,6149588,1988/03/30
5611,69118949202,Far Eastern,9381042,15197288,2567100,2012/06/11
5612,30032026077,Panhsin,8601551,22278017,7265103,2005/06/11
5613,17556798681,Citibank,3036513,1336066,2268119,2019/10/03
5614,15870497388,First,226985,188398,9655465,1982/06/16
5615,06150814661,KGI,8595039,19338837,2495476,2009/01/14
5616,94587368730,Mega,1002232,641429,7742357,1997/11/22
5617,63185645007,Sunny,9711162,10196720,6472803,1997/06/03
5618,25700720991,Cota,8274291,12659665,9350023,2012/07/21
5619,40508865835,SinoPac,6226833,8343956,5935167,2018/08/10
5620,00528748900,Land,3972809,9018276,2877141,2002/08/04
5621,93349511996,Panhsin,2209509,5324916,931874,2004/03/11
5622,11376254044,Kings Town,4785715,4115715,8598656,2000/05/20
5623,76746404458,Mega,8576564,18353846,2237956,1991/02/19
5624,55918626388,Kings Town,1935095,2573676,9405129,2019/07/16
5625,71077112152,Hwatai,2739802,1589086,543502,2000/06/25
5626,76520115221,Cathay,6720712,4435670,3538345,1985/06/16
5627,23764221977,Sunny,5147448,1183914,2343994,1980/09/30
5628,31614864232,Yuanta,300724,577390,4920145,1983/08/04
5629,57086878347,Hwatai,5055843,12639607,527510,1994/09/10
5630,29681720366,First,9355917,4677959,2203656,2019/06/20
5631,76963497562,Fubon,7766280,3184175,3622980,1997/08/30
5632,26980748213,Cathay,5093829,2139409,1284964,2019/09/14
5633,79740313256,Citibank,9433165,21318952,8446528,1999/08/19
5634,48230628127,Yuanta,6666789,6866792,6100949,1998/02/04
5635,04715192803,Hua Nan,1817801,999791,4457953,2017/06/28
5636,06978758177,Cathay,3591750,7434922,8145674,1994/10/03
5637,74893267113,Taiwan,2419299,5080527,628219,1983/06/29
5638,75460750596,EnTie,224025,580224,8923970,1981/08/25
5639,15869424709,Fubon,319594,696714,1474570,1985/08/11
5640,59908745598,Hua Nan,2993268,2035423,9364751,2013/09/05
5641,96342959334, Cooperative,276108,196037,4732591,1998/07/06
5642,15608860626,Taishin,1890841,2533726,6288132,1981/11/28
5643,61171687269,Taishin,597609,233068,2432437,2020/11/30
5644,29645763328,DBS,2132603,575803,3634237,1998/04/16
5645,29801109809,Land,6781299,7730680,9194677,1992/01/14
5646,01643125888,Shanghai,3206196,4745170,5944241,2005/02/24
5647,61891887432,Sunny,6172218,12899935,3733831,2012/04/20
5648,52636311221,Shanghai,2920022,6132046,9738493,2012/10/26
5649,38492857324,Cathay,3287097,6146871,438406,1988/05/19
5650,85761156436,Far Eastern,477884,879306,6119755,2008/01/04
5651,15984934026,Land,396900,793800,2819395,2014/04/02
5652,34489732995,Land,1842039,1455211,7386615,1982/09/29
5653,70017236807,Cathay,9068636,10156872,9820015,1992/01/25
5654,67394634320,Union,2762927,6907317,6830200,2023/03/25
5655,09158803735,Hwatai,2115153,465334,1742591,1999/09/18
5656,87504190346,Cathay,1807303,2873611,4279984,2016/03/11
5657,42215987630,First,8812652,16479659,3717158,2003/04/13
5658,90059843372,LINE,2336178,747577,2482843,1995/05/04
5659,21207365993,O,1916432,1628968,6970373,2000/07/23
5660,54557657090,Kings Town,5242243,12424115,3976937,1994/03/27
5661,39025146800,Kings Town,2385650,1646099,2543714,1984/07/20
5662,70609973945,DBS,6100499,11773963,7937488,2008/01/25
5663,83874327032,KGI,4415204,7461694,4239929,2000/11/04
5664,27391823946,EnTie,3060244,6212295,3455671,2009/07/08
5665,80451557979, Cooperative,4786037,3589528,874569,1992/07/08
5666,64950967128,Chang Hwa,9985949,13481031,908442,2011/05/15
5667,71582761787,Far Eastern,9024391,20395123,1019200,1999/01/18
5668,72860281254,Cathay,6108200,4092494,592577,2018/10/23
5669,48585671004,Rakuten,5528280,3316968,1802917,1999/12/17
5670,42206860582,NEXT,2368906,2297839,796009,1997/03/16
5671,47863650011, Cooperative,5132331,13292737,8986578,2008/08/25
5672,39716167983,DBS,8933614,18135236,6114980,2015/12/10
5673,31584238436,CTBC,2845373,7341062,4593065,2019/01/02
5674,22850059280,Chang Hwa,8956295,1970385,4018338,1995/12/16
5675,50000900300,Hwatai,3424328,7499278,3606044,1983/03/22
5676,67920139856,Citibank,2878442,5958374,3938752,1990/11/25
5677,07827050365,Citibank,2895057,4863695,8203386,1986/04/24
5678,80889305745,Mega,255082,410682,7356929,2020/08/01
5679,41595994119,Shanghai,2341907,1709593,5964330,2015/11/11
5680,37535866381,Citibank,7854822,9504334,5914657,2000/09/27
5681,97167385604,NEXT,3638613,2874505,1648633,1983/07/09
5682,02788476202,Rakuten,3844730,4921254,1244664,1989/12/09
5683,82454948160,Taishin,3869948,7159403,3778472,1994/06/06
5684,92380708616,KGI,1626035,3024425,6591224,1994/11/22
5685,44806729803,Yuanta,7616229,8149365,9647359,2021/01/24
5686,71284352002,Kaohsiung,3173911,1872608,3497937,1996/08/25
5687,12938094979,NEXT,1671721,2808491,26480,1981/11/28
5688,95555768987,Far Eastern,2384895,1454786,753414,1994/03/27
5689,23749955850,Kings Town,4468484,10769046,8889278,1986/01/09
5690,29141824876,Citibank,3050572,1830344,2976416,2003/11/11
5691,20378106674,Kings Town,7946136,1748150,7833221,1980/09/10
5692,56191561557,Cathay,2744519,6971078,9539983,2010/10/13
5693,05085647102,Citibank,7096847,15613063,1925220,2023/07/24
5694,21697573169,Mega,8224963,16943423,6562183,2022/10/03
5695,38820519411,O,578027,202310,7417976,1992/05/04
5696,00287870713,Kaohsiung,5926977,5156470,6346577,2007/06/22
5697,45491920099,Rakuten,4410160,1499455,2138689,2023/09/13
5698,13494110287,SinoPac,2181294,785266,595004,2004/06/17
5699,11594846670,Panhsin,3917077,5836444,2387185,1990/11/06
5700,02792390170,EnTie,6321028,13779841,1136056,1981/11/30
5701,59464368932,Shanghai,5052706,8134856,7017843,2009/09/13
5702,08688653477,SinoPac,420677,471158,3598968,2017/02/17
5703,22620434123,Cota,5138978,5755655,7956759,2001/09/27
5704,61433889315,Taiwan,9677081,5032083,1027289,2009/07/17
5705,83139673338,Yuanta,5280220,5702637,2362883,2009/08/15
5706,26057240946,LINE,8148250,4807468,6097752,2014/08/23
5707,69756124063,KGI,4253464,4976552,7587653,1985/03/11
5708,05556958786,NEXT,4319205,993418,6093368,2001/06/12
5709,67461707820,DBS,8502221,12583287,2641529,2004/04/06
5710,63258485035,Kings Town,2599279,6602168,8163356,2000/05/05
5711,99223547694,E.Sun,2384939,787030,8600620,1998/10/22
5712,80555827537,Taiwan,3361175,4033410,8671145,1992/01/08
5713,92094944118,NEXT,2340423,2551061,9328891,1998/07/17
5714,48288923691,CTBC,940153,620501,3206365,2012/12/23
5715,95630786099,SinoPac,3752274,5065569,9641743,2023/02/27
5716,31116648295,Far Eastern,9068319,2357763,607563,1999/09/14
5717,21497353363,Cota,2544288,1017716,7805467,1992/09/07
5718,17487799028,Yuanta,480308,734871,4120620,2018/03/22
5719,07055570814,First,8893561,7114849,4136692,1996/03/27
5720,30224654998,DBS,8256229,3467617,969173,1990/08/02
5721,85005132244,Kings Town,1749523,4531264,7515292,1983/01/02
5722,19327570136,Chang Hwa,5813971,1569773,1187224,2007/09/26
5723,57243236844,SinoPac,3037682,5498204,1138179,1992/03/12
5724,44663683276,Hwatai,9030290,2167270,5485967,2013/08/19
5725,44213324386,HSBC,9383506,14450599,3882214,2003/08/20
5726,71914317159,Citibank,346834,783844,4229730,2010/07/24
5727,43913991044,Mega,2892413,1128042,5237761,1986/09/06
5728,77500090740,LINE,1241320,2495053,7793787,1987/11/07
5729,50549070798,Fubon,7287042,6048245,5628615,2004/10/28
5730,16040712625,CTBC,644562,889495,1511199,1991/05/14
5731,92536615682,KGI,2942254,7620437,9240631,2018/02/17
5732,21626623417,Shin Kong,4707580,8379492,939395,2008/03/15
5733,94387029630,Shanghai,9367464,8711742,1331806,1995/10/24
5734,12029333316,DBS,3882121,2950412,3695761,2017/03/21
5735,31261955383,Hwatai,1052745,2094962,3074240,1992/04/03
5736,47070663832,Kings Town,70893,17015,3119402,1997/07/23
5737,09851625964,Union,8178245,10468153,6206923,2011/10/22
5738,68252775555,O,413835,322792,7721927,2003/12/24
5739,00126839050,LINE,9223881,8301493,6356463,2023/11/09
5740,02694425974, Cooperative,7955441,3420840,1549019,2015/03/04
5741,18035692502,Fubon,1380361,1766862,5432518,2008/08/21
5742,31725270006,Union,4356605,10847946,9398040,2004/09/25
5743,10605869293,HSBC,5607832,7009790,4816535,2003/11/10
5744,64288059739,CTBC,5860471,13479083,1124243,2000/09/07
5745,41920222352,SinoPac,2854621,3054444,3241799,1991/02/19
5746,85095505072,SinoPac,5497551,6102281,6867412,1986/07/06
5747,15624797021,Chang Hwa,9673040,21183957,9497888,2006/07/19
5748,05877954218,Yuanta,8888745,1955524,5681742,1983/03/04
5749,79767485022,Panhsin,6176042,2593938,4419325,2013/04/01
5750,83448414692,NEXT,6323146,15428476,1967881,2023/08/02
5751,35044090540,O,1189042,1747891,3225308,2008/07/15
5752,39409384697,CTBC,2558564,511713,3596831,2004/08/04
5753,09354048480, Cooperative,4158486,2661432,2965688,2013/03/29
5754,56033411086,Yuanta,6443672,5477122,7782498,2019/06/26
5755,08530008426,Hua Nan,6205785,7384884,1825604,1995/07/13
5756,68707247394,Kaohsiung,2351132,3879367,7243255,2018/09/23
5757,78798591985,Shin Kong,4281296,1241576,4964653,2013/05/19
5758,37242719611,Far Eastern,1007692,2488999,1130090,2020/09/30
5759,64396035583,O,5675792,5789307,9930665,2018/03/04
5760,32277705258,DBS,5330590,7036378,5151389,1997/10/06
5761,75838480390,KGI,2370984,4907936,5874022,1985/09/27
5762,94014957861,Kings Town,9153905,23067840,9069586,1986/08/04
5763,09051815832,Kings Town,7401011,2516344,3512206,2000/07/05
5764,35392373109,Shanghai,1235339,2198903,6406663,1992/05/11
5765,33649506096,Kaohsiung,7017448,2526282,540066,1993/03/27
5766,75278297069,Far Eastern,5323810,9369905,2698193,1990/03/24
5767,71533404277,Kaohsiung,9267181,20665813,6443575,2001/12/06
5768,09532386633,Hua Nan,4453144,6056275,8901763,2017/08/04
5769,94376967909,Hua Nan,1162320,2812814,9093732,2016/06/02
5770,45312891362,DBS,5488105,6475963,4509071,1981/08/10
5771,34741147630,O,4889273,12418753,2008252,2000/01/02
5772,28683244483,SinoPac,1811034,1883475,7602845,1996/11/20
5773,65840809790,EnTie,2237614,3535430,5491151,2023/09/06
5774,98714844073,Land,1205527,1253748,5016530,1984/04/01
5775,11492530091,Rakuten,3673324,8448645,3332042,1994/04/10
5776,72433422482,Hua Nan,667369,800842,5754260,1988/04/30
5777,46147575330,Kings Town,242055,258998,3385389,2023/05/04
5778,01684043107,E.Sun,1436978,1451347,1896407,2017/10/01
5779,14397013643, Cooperative,6681914,12561998,1078503,2022/03/21
5780,73828241753,Mega,1678928,1746085,6152113,1990/09/07
5781,90593796550,EnTie,9402705,8744516,2080692,2022/07/16
5782,39173457923,Shin Kong,8937833,11440426,9445782,2013/04/04
5783,37579509443,Citibank,5720707,14072939,8050010,2009/10/16
5784,66896463596,E.Sun,2712045,922096,8425193,1984/10/09
5785,72264561868,KGI,2598393,2546426,1418036,2018/10/04
5786,75935829023,HSBC,4848397,6205948,2764127,2000/09/17
5787,16324593269,Chang Hwa,4766907,6816677,8748216,1993/01/19
5788,91621955489,Citibank,2576390,5616530,9167800,2015/11/22
5789,71023195012,Chang Hwa,9178292,12941391,8374723,1996/02/05
5790,40783326111,Shin Kong,6733548,9763644,3475594,1990/02/27
5791,26661964376,Cota,7664298,4905151,3443745,1997/05/26
5792,77551785060,Cathay,2376639,4800810,1847200,1998/02/05
5793,52785122137,NEXT,8014986,19797015,1169445,1995/04/15
5794,95016529176,Cota,1077270,2779356,1665565,1983/04/01
5795,69007890394,Panhsin,3468668,5931422,9418221,1993/12/01
5796,23438981846,Union,450839,626666,4257148,1985/01/06
5797,55572614986,Mega,4928885,3745953,5096865,1995/10/01
5798,83273241690,Panhsin,1769272,796173,4938874,2019/09/10
5799,00404801626,SinoPac,3892886,3698242,4811382,1998/05/17
5800,73711126792,EnTie,275141,429219,6008775,1994/11/03
5801,22668492028,Panhsin,2875857,6096816,9862091,2000/05/10
5802,78723868013,Yuanta,4278217,1112337,6180326,1985/03/16
5803,45279771483,LINE,4061341,4467475,3871675,2004/02/23
5804,45024289991,Chang Hwa,2228976,1738602,2535469,2000/03/01
5805,51194524642,Far Eastern,4741566,7064933,9304711,1982/11/17
5806,19640229417,Cota,7988561,8228217,2034577,2019/08/05
